Acceleration X,Acceleration Y,Acceleration Z,Label,Cycle,Mean X,Mean Y,Mean Z,Max X,Max Y,Max Z,Standard deviation X,Standard deviation Y,Standard deviation Z,Variance X,Variance Y,Variance Z,RMS X,RMS Y,RMS Z,Peak to peak X,Peak to peak Y,Peak to peak Z
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
-0.45899999999999996,0.306,9.96,none,1,-0.45899999999999996,0.270045,9.919455000000001,-0.45899999999999996,0.306,9.96,0.0,0.06503460984265942,0.06769342637859603,0.0,0.004229500477386934,0.0045823999748744,0.4590000000000005,0.2777276633682717,9.91968482286611,0.0,0.153,0.15300000000000047
